condition,drugName,avg_rating,total_useful_count
Urinary Tract Infection,Macrobid,4.755102040816326,3590
Urinary Tract Infection,Augmentin,4.6,240
Urinary Tract Infection,Trimethoprim,2.6,14
Urinary Tract Infection,SMZ-TMP DS,2.142857142857143,119
Urinary Tract Infection,Amikacin,1.0,5
Urinary Tract Infection,Norfloxacin,1.0,0
Urinary Tract Infection,Noroxin,1.0,0
Vaginal Yeast Infection,Sporanox,10.0,27
Vaginal Yeast Infection,Nizoral,10.0,24
Vaginal Yeast Infection,Gynazole-1,10.0,13
Vaginal Yeast Infection,Clotrimazole,9.5,34
Vaginal Yeast Infection,Itraconazole,9.166666666666666,87
Vaginal Yeast Infection,Acidophilus,8.9,357
Vaginal Yeast Infection,Butoconazole,8.5,19
Vaginal Yeast Infection,Lactobacillus acidophilus,8.285714285714286,283
Vaginal Yeast Infection,Pedi-Dri,8.0,20
Vaginal Yeast Infection,Terazol,7.666666666666667,92
Vaginal Yeast Infection,Nystatin,7.0,38
Vaginal Yeast Infection,Fluconazole,6.971751412429379,5625
Vaginal Yeast Infection,Vagistat-1,6.571428571428571,116
Vaginal Yeast Infection,Diflucan,6.464285714285714,2329
Vaginal Yeast Infection,Terconazole,6.340909090909091,675
Vaginal Yeast Infection,Micon 7,6.0,13
Vaginal Yeast Infection,Terazol 7,5.5,44
Vaginal Yeast Infection,Tioconazole,4.477337110481586,4059
Vaginal Yeast Infection,Monistat 7-Day Combination Pack,3.7916666666666665,516
Vaginal Yeast Infection,Monistat 3-Day Combination Pack,3.704081632653061,891
Vaginal Yeast Infection,Monistat 7,3.032258064516129,337
Vaginal Yeast Infection,Miconazole,3.0180541624874624,6288
Vaginal Yeast Infection,Ketoconazole,3.0,10
Vaginal Yeast Infection,Monistat 1-Day or Night Combination Pack,1.4166666666666667,87
Vaginal Yeast Infection,M-Zole 3,1.0,0
Weight Loss,T-Diet,10.0,72
Weight Loss,Megace,10.0,68
Weight Loss,Megace ES,9.666666666666666,124
Weight Loss,Phentercot,9.5,45
Weight Loss,Adipex-P,9.058823529411764,15450
Weight Loss,Lomaira,9.0,3
Weight Loss,Phentermine,8.799339388934765,39137
Weight Loss,Megestrol,8.636363636363637,366
Weight Loss,Belviq XR,8.333333333333334,24
Weight Loss,Saxenda,8.294736842105262,1316
Weight Loss,Victoza,8.142857142857142,2039
Weight Loss,Phentride,8.0,40
Weight Loss,Lorcaserin,7.919896640826873,21707
Weight Loss,Liraglutide,7.903614457831325,2991
Weight Loss,Belviq,7.858267716535433,21440
Weight Loss,Phentermine / topiramate,7.847389558232932,10894
Weight Loss,Qsymia,7.695652173913044,10891
Weight Loss,Ionamin,7.285714285714286,211
Weight Loss,Fastin,7.171428571428572,2354
Weight Loss,Contrave,6.380228136882129,5305
Weight Loss,Bupropion / naltrexone,6.318352059925093,5377
ibromyalgia,Cesamet,10.0,104
ibromyalgia,Glucosamine,10.0,39
ibromyalgia,Gralise,9.0,131
ibromyalgia,Prozac,9.0,108
ibromyalgia,Escitalopram,8.6,377
ibromyalgia,Prednisone,8.45,785
ibromyalgia,Lexapro,8.428571428571429,334
ibromyalgia,Nabilone,8.4,289
ibromyalgia,Guaifenesin,8.36,2923
ibromyalgia,Nuvigil,8.333333333333334,435
ibromyalgia,Metaxalone,8.3125,640
ibromyalgia,Desvenlafaxine,8.153846153846153,252
ibromyalgia,Skelaxin,8.142857142857142,631
ibromyalgia,Armodafinil,8.142857142857142,346
ibromyalgia,Flexeril,7.8,603
ibromyalgia,Mucinex,7.722222222222222,1857
ibromyalgia,Sodium oxybate,7.714285714285714,320
ibromyalgia,Cyclobenzaprine,7.620689655172414,1058
ibromyalgia,Naltrexone,7.533333333333333,830
ibromyalgia,Mobic,7.5,472
ibromyalgia,Amrix,7.5,213
ibromyalgia,Tramadol,7.395604395604396,4175
ibromyalgia,Meloxicam,7.35,1065
ibromyalgia,Ultram ER,7.25,154
ibromyalgia,Xyrem,7.166666666666667,309
ibromyalgia,Desyrel,7.166666666666667,245
ibromyalgia,Pristiq,7.090909090909091,197
ibromyalgia,Venlafaxine,7.076923076923077,1007
ibromyalgia,Trazodone,7.0,532
ibromyalgia,Savella,6.826923076923077,9392
ibromyalgia,Ultram,6.8,1038
ibromyalgia,Amitriptyline,6.6923076923076925,2120
ibromyalgia,Gabapentin,6.653061224489796,5975
ibromyalgia,Milnacipran,6.65,8890
ibromyalgia,Lyrica,6.603174603174603,10285
ibromyalgia,Duloxetine,6.5394736842105265,5841
ibromyalgia,Fluoxetine,6.5,281
ibromyalgia,Pregabalin,6.495283018867925,10427
ibromyalgia,Cymbalta,6.438356164383562,5663
ibromyalgia,Neurontin,6.4,1012
ibromyalgia,Topiramate,6.24,1027
ibromyalgia,Elavil,5.785714285714286,832
ibromyalgia,Effexor XR,5.666666666666667,95
ibromyalgia,Topamax,5.5,664
ibromyalgia,Effexor,4.0,207
